0.768798	4/1000	1	8.80702e-12	GCF_000090965.1_ASM9096v1_genomic.fna.gz	[2 seqs] NC_008513.1 Buchnera aphidicola BCc, complete genome [...]
0.719686	1/1000	1	0.00381429	GCF_000144645.1_ASM14464v1_genomic.fna.gz	NC_014377.1 Thermosediminibacter oceani DSM 16646, complete genome
0.719686	1/1000	1	0.00381429	GCF_000145035.1_ASM14503v1_genomic.fna.gz	[4 seqs] NC_014387.1 Butyrivibrio proteoclasticus B316 chromosome 1, complete sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000145705.1_ASM14570v1_genomic.fna.gz	NC_014448.1 Mycoplasma hyorhinis HUB-1, complete genome
0.719686	1/1000	1	0.00381429	GCF_000146895.1_ASM14689v1_genomic.fna.gz	[24 seqs] NZ_GL405260.1 Mobiluncus mulieris ATCC 35239 genomic scaffold SCAFFOLD1, whole genome shotgun sequence [...]
0.758338	3/1000	33	9.24767e-09	GCF_000148995.1_ASM14899v1_genomic.fna.gz	[4 seqs] NZ_GL538352.1 Listeria grayi DSM 20601 genomic scaffold SCAFFOLD1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000150035.1_ASM15003v1_genomic.fna.gz	[281 seqs] NW_001834414.1 Vanderwaltozyma polyspora DSM 70294 KpolScaffold93 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000150975.2_MS_CBS118893_genomic.fna.gz	[19 seqs] NW_003345184.1 Nannizzia gypsea CBS 118893 supercont1.18 genomic scaffold, whole genome shotgun sequence [...]
0.743837	2/1000	1	7.27641e-06	GCF_000152945.2_ASM15294v2_genomic.fna.gz	NC_020830.1 Polaribacter sp. MED152, complete genome
0.743837	2/1000	1	7.27641e-06	GCF_000153525.1_ASM15352v1_genomic.fna.gz	[4 seqs] NZ_CH724130.1 Candidatus Pelagibacter ubique HTCC1002 scf_1099314759170 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000155145.1_ASM15514v1_genomic.fna.gz	[10 seqs] NZ_DS985179.1 Mycobacterium tuberculosis 94_M4241A supercont1.10 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00381429	GCF_000158235.1_ASM15823v1_genomic.fna.gz	[28 seqs] NZ_GG657998.1 Fusobacterium sp. 3_1_5R genomic scaffold supercont1.28, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000159415.1_ASM15941v1_genomic.fna.gz	[48 seqs] NZ_GG693300.1 Lactobacillus ultunensis DSM 16047 genomic scaffold SCAFFOLD48, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000160995.1_ASM16099v1_genomic.fna.gz	NZ_CM000720.1 Bacillus cereus R309803 chromosome, whole genome shotgun sequence
0.719686	1/1000	1	0.00381429	GCF_000161695.1_ASM16169v1_genomic.fna.gz	NZ_CM000757.1 Bacillus thuringiensis serovar pulsiensis BGSC 4CC1 chromosome, whole genome shotgun sequence
0.719686	1/1000	1	0.00381429	GCF_000163855.1_ASM16385v1_genomic.fna.gz	[33 seqs] NZ_GG770709.1 Clostridium carboxidivorans P7 genomic scaffold Scaffold_33, whole genome shotgun sequence [...]
0.743837	2/1000	1	7.27641e-06	GCF_000166775.1_ASM16677v1_genomic.fna.gz	NC_014720.1 Caldicellulosiruptor kronotskyensis 2002, complete genome
0.743837	2/1000	100	7.27641e-06	GCF_000168415.1_ASM16841v1_genomic.fna.gz	[457 seqs] NZ_AARK02000457.1 Listeria monocytogenes FSL J1-175 cont3.457, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000168535.1_ASM16853v1_genomic.fna.gz	[39 seqs] NZ_AARQ02000039.1 Listeria monocytogenes FSL N3-165 cont3.39, whole genome shotgun sequence [...]
0.743837	2/1000	9	7.27641e-06	GCF_000168595.2_ASM16859v2_genomic.fna.gz	NC_017547.1 Listeria monocytogenes Finland 1998, complete genome
0.719686	1/1000	1	0.00381429	GCF_000171175.1_ASM17117v1_genomic.fna.gz	[101 seqs] NZ_ABDW01000101.1 Clostridium perfringens E str. JGS1987 gcontig_1106202898024, whole genome shotgun sequence [...]
0.719686	1/1000	137	0.00381429	GCF_000171855.1_ASM17185v1_genomic.fna.gz	[69 seqs] NZ_ABHH01000069.1 Carnobacterium sp. AT7 1101238000916, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000174715.1_ASM17471v1_genomic.fna.gz	[101 seqs] NZ_ACLO01000101.1 Streptococcus salivarius SK126 contig00004, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000175655.1_ASM17565v1_genomic.fna.gz	[33 seqs] NZ_ACVQ01000033.1 Campylobacter showae RM3277 contig00005, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000177355.1_ASM17735v1_genomic.fna.gz	[117 seqs] NZ_ADFQ01000117.1 Prevotella amnii CRIS 21A-A contig00005, whole genome shotgun sequence [...]
0.743837	2/1000	1	7.27641e-06	GCF_000179035.2_ASM17903v2_genomic.fna.gz	NC_015155.1 Mycoplasma suis str. Illinois, complete genome
0.719686	1/1000	1	0.00381429	GCF_000179935.1_ASM17993v1_genomic.fna.gz	[37 seqs] NZ_AEKH01000037.1 Lactobacillus iners LEAF 2053A-b contig00009, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000183185.1_ASM18318v1_genomic.fna.gz	NC_017509.1 Mycoplasma hyopneumoniae 168, complete genome
0.719686	1/1000	13	0.00381429	GCF_000183205.1_ASM18320v1_genomic.fna.gz	[21 seqs] NZ_AENN01000021.1 Eremococcus coleocola ACS-139-V-Col8 contig00006, whole genome shotgun sequence [...]
0.799067	9/1000	2	4.60535e-28	GCF_000183905.1_ASM18390v1_genomic.fna.gz	NZ_CM001049.1 Listeria innocua FSL J1-023 chromosome, whole genome shotgun sequence
0.719686	1/1000	1	0.00381429	GCF_000185945.1_ASM18594v1_genomic.fna.gz	[14 seqs] NC_014938.1 Cryptococcus gattii WM276 chromosome A, complete sequence [...]
0.719686	1/1000	2	0.00381429	GCF_000185985.2_ASM18598v2_genomic.fna.gz	NC_014909.2 Candidatus Blochmannia vafer str. BVAF, complete genome
0.719686	1/1000	1	0.00381429	GCF_000195205.1_ASM19520v1_genomic.fna.gz	[1077 seqs] NZ_AEPR01001077.1 Oxalobacteraceae bacterium IMCC9480 ctg_8777, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000195575.1_ASM19557v1_genomic.fna.gz	[2 seqs] NC_015391.1 Carnobacterium sp. 17-4, complete genome [...]
0.719686	1/1000	1	0.00381429	GCF_000196315.1_ASM19631v1_genomic.fna.gz	NC_014230.1 Croceibacter atlanticus HTCC2559, complete genome
0.719686	1/1000	8	0.00381429	GCF_000204335.2_Geme_sang_M325_V2_genomic.fna.gz	[5 seqs] NZ_ACRY02000005.1 Gemella sanguinis M325 acqcz-supercont2.5, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000209185.1_CulPip1.0_genomic.fna.gz	[3171 seqs] NW_001889870.1 Culex pipiens quinquefasciatus supercont3.3171 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000218895.1_ASM21889v1_genomic.fna.gz	[6 seqs] NC_015703.1 Runella slithyformis DSM 19594, complete genome [...]
0.719686	1/1000	1	0.00381429	GCF_000220585.1_ASM22058v2_genomic.fna.gz	[61 seqs] NZ_AFOE01000061.1 Mesoflavibacter zeaxanthinifaciens S86 contig00088, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000221585.1_ASM22158v2_genomic.fna.gz	[39 seqs] NZ_AFUI01000039.1 Finegoldia magna SY403409CC001050417 ctg1124668238588, whole genome shotgun sequence [...]
0.758338	3/1000	15	9.24767e-09	GCF_000222835.1_ASM22283v1_genomic.fna.gz	[18 seqs] NC_017238.1 Borrelia afzelii PKo, complete genome [...]
0.719686	1/1000	1	0.00381429	GCF_000223255.1_ASM22325v2_genomic.fna.gz	[9 seqs] NZ_AFUT01000009.1 Streptococcus infantis SK970 ctg1129914002307, whole genome shotgun sequence [...]
0.719686	1/1000	3	0.00381429	GCF_000228045.1_SMUT1-NEX_25-98_genomic.fna.gz	[595 seqs] NZ_AGGO01000595.1 Streptococcus sobrinus TCI-98 contig00598, whole genome shotgun sequence [...]
0.719686	1/1000	126	0.00381429	GCF_000233435.1_ASM23343v1_genomic.fna.gz	[2 seqs] NC_016146.1 Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR, complete genome [...]
0.719686	1/1000	1	0.00381429	GCF_000235405.2_ASM23540v3_genomic.fna.gz	NC_017095.1 Fervidobacterium pennivorans DSM 9078, complete genome
0.719686	1/1000	124	0.00381429	GCF_000238755.1_Campylobacter_sp_10_1_50_V1_genomic.fna.gz	[13 seqs] NZ_JH414887.1 Campylobacter sp. 10_1_50 genomic scaffold supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000242115.1_Pext14-3B_1.0_genomic.fna.gz	[135 seqs] NZ_AHIP01000135.1 Pseudomonas extremaustralis 14-3 substr. 14-3b strain 14-3 contig00135, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000242155.1_Lach_bact_7_1_58FAA_V1_genomic.fna.gz	[102 seqs] NZ_JH590866.1 Lachnospiraceae bacterium 7_1_58FAA genomic scaffold supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000243455.1_ASM24345v2_genomic.fna.gz	[121 seqs] NZ_AGJL01000121.1 Methanotorris formicicus Mc-S-70 ctg72, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000243555.1_Lint2002000623v2.0_genomic.fna.gz	[73 seqs] NZ_AHMG02000073.1 Leptospira interrogans str. 2002000623 ctg7180000003936, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000247565.1_ASM24756v1_genomic.fna.gz	NC_016893.1 Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony), complete genome
0.719686	1/1000	1	0.00381429	GCF_000255275.1_ASM25527v1_genomic.fna.gz	NC_016789.1 Corynebacterium diphtheriae PW8, complete genome
0.719686	1/1000	1	0.00381429	GCF_000258405.1_ASM25840v1_genomic.fna.gz	NC_017464.1 Ignavibacterium album JCM 16511, complete genome
0.719686	1/1000	1	0.00381429	GCF_000260335.1_ASM26033v1_genomic.fna.gz	[10 seqs] NZ_AICL01000007.1 Lactobacillus salivarius SMXD51 map unlocalized plasmid pLS51A, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000260355.1_ConCri1.0_genomic.fna.gz	[2040 seqs] NW_004567102.1 Condylura cristata isolate star-nosed mole 26May11 unplaced genomic scaffold, ConCri1.0 scaffold00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000260395.1_ASM26039v1_genomic.fna.gz	[143 seqs] NZ_BACO01000143.1 Lactobacillus suebicus DSM 5007 = KCTC 3549, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000263735.1_ASM26373v1_genomic.fna.gz	NC_017946.1 Pyrococcus sp. ST04, complete genome
0.719686	1/1000	1	0.00381429	GCF_000264605.1_ASM26460v3_genomic.fna.gz	[1141 seqs] NZ_HF539327.1 Verrucomicrobia bacterium SCGC AAA164-O14 genomic scaffold, SAGAAA164_O14_Sequencer_Scaffold_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000269905.1_ASM26990v1_genomic.fna.gz	[325 seqs] NZ_AKIF01000001.1 Alkalibacillus haloalkaliphilus C5 contig1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000273075.1_Bact_dore_CL03T12C01_V1_genomic.fna.gz	[20 seqs] NZ_JH724153.1 Bacteroides dorei CL03T12C01 genomic scaffold supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000273585.1_PB_Euba_sp_3_1_31_V1_genomic.fna.gz	[6 seqs] NZ_AKCD01000001.1 Eubacterium sp. 3_1_31 cont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000277645.1_ASM27764v1_genomic.fna.gz	[17 seqs] NZ_AKGG01000001.1 Weissella koreensis KCTC 3621 11.JC2156.3_1, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00381429	GCF_000283615.1_ASM28361v1_genomic.fna.gz	NC_016052.1 Tetragenococcus halophilus NBRC 12172 DNA, complete genome
0.719686	1/1000	1	0.00381429	GCF_000284835.1_UreThermo-BF_genomic.fna.gz	[63 seqs] NZ_AJIK01000063.1 Ureibacillus thermosphaericus str. Thermo-BF S3M_063, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000285495.1_ASM28549v1_genomic.fna.gz	[50 seqs] NZ_HE610976.1 Oceanobacillus sp. Ndiop Ndiop genomic scaffold, scaffold00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000285535.1_ASM28553v1_genomic.fna.gz	[72 seqs] NZ_HE610985.1 Bacillus timonensis genomic scaffold, scaffold00001, whole genome shotgun sequence [...]
0.816057	14/1000	1	1.4783e-45	GCF_000287295.1_ASM28729v1_genomic.fna.gz	NC_018417.1 Candidatus Carsonella ruddii HT isolate Thao2000, complete genome
0.719686	1/1000	1	0.00381429	GCF_000297855.1_Myro_odor_CCUG_3837_V1_genomic.fna.gz	[4 seqs] NZ_JH815535.1 Myroides odoratimimus CCUG 3837 genomic scaffold supercont1.1, whole genome shotgun sequence [...]
0.743837	2/1000	1	7.27641e-06	GCF_000299095.1_ASM29909v1_genomic.fna.gz	NC_018643.1 Alpha proteobacterium HIMB5, complete genome
0.719686	1/1000	1	0.00381429	GCF_000299875.1_ASM29987v1_genomic.fna.gz	[44 seqs] NZ_AMRK01000001.1 Celeribacter baekdonensis B30 contig1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000300135.1_ASM30013v1_genomic.fna.gz	[5 seqs] NC_018673.1 Leuconostoc carnosum JB16, complete genome [...]
0.719686	1/1000	1	0.00381429	GCF_000304275.1_gls454017v1.0_genomic.fna.gz	[7 seqs] NZ_AKXE01000001.1 Leptospira meyeri serovar Hardjo str. Went 5 ctg7180000002151, whole genome shotgun sequence [...]
0.719686	1/1000	124	0.00381429	GCF_000304715.1_2F_v3c_genomic.fna.gz	[46 seqs] NZ_ALXF01000001.1 Lactobacillus florum 2F Contig00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000305995.1_LgarvTac2_1.0_genomic.fna.gz	[97 seqs] NZ_AMFE01000001.1 Lactococcus garvieae Tac2 Tac2Contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	11	0.00381429	GCF_000306985.1_ASM30698v1_genomic.fna.gz	NC_018593.1 Listeria monocytogenes strain SLCC7179, serotype 3a
0.719686	1/1000	1	0.00381429	GCF_000309805.1_ASM30980v1_genomic.fna.gz	[119 seqs] NZ_ALYJ01000001.1 Clostridium botulinum CDC66177 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000319245.1_ASM31924v1_genomic.fna.gz	NC_019814.1 Candidatus Kinetoplastibacterium blastocrithidii (ex Angomonas deanei ATCC 30255), complete genome
0.719686	1/1000	1	0.00381429	GCF_000321025.1_ASM32102v1_genomic.fna.gz	[29 seqs] NZ_HE610717.1 Peptoniphilus senegalensis JC140, type strain JC140T, genomic scaffold, scaffold00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000322225.1_Ente_faec_E2620_V1_genomic.fna.gz	[4 seqs] NZ_KB029962.1 Enterococcus faecium E2620 genomic scaffold acrtS-supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000328625.1_ASM32862v1_genomic.fna.gz	NC_019978.1 Halobacteroides halobius DSM 5150, complete genome
0.719686	1/1000	1	0.00381429	GCF_000328725.1_ASM32872v1_genomic.fna.gz	NC_019949.1 Mycoplasma cynos C142 complete genome
0.743837	2/1000	96	7.27641e-06	GCF_000340795.1_ASM34079v1_genomic.fna.gz	NC_020294.1 Candidatus Kinetoplastibacterium desouzaii TCC079E, complete genome
0.719686	1/1000	1	0.00381429	GCF_000371465.1_Clos_coli_209318_V1_genomic.fna.gz	[10 seqs] NZ_KB850956.1 Clostridium colicanis 209318 genomic scaffold acBRg-supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000373745.1_ASM37374v1_genomic.fna.gz	[98 seqs] NZ_KB892279.1 Oligella ureolytica DSM 18253 genomic scaffold B092DRAFT_scaffold_0.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000380005.1_ASM38000v1_genomic.fna.gz	[15 seqs] NZ_KB904188.1 Streptococcus didelphis DSM 15616 genomic scaffold A3GUDRAFT_scaffold_0.1, whole genome shotgun sequence [...]
0.719686	1/1000	10	0.00381429	GCF_000380025.1_ASM38002v1_genomic.fna.gz	[33 seqs] NZ_KB904155.1 Streptococcus entericus DSM 14446 genomic scaffold A3GWDRAFT_scaffold_0.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000380245.2_ASM38024v2_genomic.fna.gz	[12 seqs] NZ_HG428752.1 Bacillus sp. G2(2012b) genomic scaffold, scaffold00012, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000384015.1_ASM38401v1_genomic.fna.gz	NZ_KB913023.1 Desulfitobacterium sp. PCE1 genomic scaffold DesPCE1DRAFT_Scaffold1.1, whole genome shotgun sequence
0.719686	1/1000	1	0.00381429	GCF_000384075.1_ASM38407v1_genomic.fna.gz	NZ_KB913025.1 Methylovulum miyakonense HT12 genomic scaffold MetmiDRAFT_scaffold1.1, whole genome shotgun sequence
0.719686	1/1000	1	0.00381429	GCF_000384415.1_ASM38441v1_genomic.fna.gz	NZ_ARVU01000001.1 Cycloclasticus pugetii PS-1 CycpuDRAFT_chromosome1.1_C, whole genome shotgun sequence
0.719686	1/1000	26	0.00381429	GCF_000393375.1_Ente_faec_ATCC_6055_V1_genomic.fna.gz	[31 seqs] NZ_KB944840.1 Enterococcus faecalis ATCC 6055 genomic scaffold acAqC-supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000394055.1_Ente_cocc_BAA-1240_V1_genomic.fna.gz	[4 seqs] NZ_KB946332.1 Enterococcus caccae ATCC BAA-1240 genomic scaffold acvJM-supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000397145.1_Listeria_monocytogenes_1.0_genomic.fna.gz	[5 seqs] NZ_APJT01000001.1 Listeria monocytogenes serotype 1/2a str. NCCP No. 15743 NCCP15743_chr1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000397185.1_ASM39718v1_genomic.fna.gz	NC_021236.1 Strawberry lethal yellows phytoplasma (CPA) str. NZSb11, complete genome
0.719686	1/1000	1	0.00381429	GCF_000400935.1_ASM40093v1_genomic.fna.gz	NC_021280.1 Spiroplasma chrysopicola DF-1, complete genome
0.719686	1/1000	1	0.00381429	GCF_000407005.1_Ente_sacc_ATCC43076_V1_genomic.fna.gz	[4 seqs] NZ_KE136389.1 Enterococcus saccharolyticus ATCC 43076 genomic scaffold acpML-supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000407365.1_Ente_asin_ATCC700915_V2_genomic.fna.gz	[2 seqs] NZ_ASVU01000001.1 Enterococcus asini ATCC 700915 acOtD-supercont2.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000411415.1_Acti_sp_HPA0247_V1_genomic.fna.gz	[3 seqs] NZ_KE150450.1 Actinomyces sp. HPA0247 genomic scaffold acAqT-supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000414625.1_ASM41462v1_genomic.fna.gz	[145 seqs] NZ_KE347942.1 Gardnerella vaginalis JCP7719 genomic scaffold Scaffold0, whole genome shotgun sequence [...]
0.743837	2/1000	8	7.27641e-06	GCF_000420105.1_ASM42010v1_genomic.fna.gz	[21 seqs] NZ_ATUH01000001.1 Mycoplasma orale ATCC 23714 F795DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	110	0.00381429	GCF_000420385.1_ASM42038v1_genomic.fna.gz	[4 seqs] NZ_ATUV01000001.1 Hippea alviniae EP5-r G415DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000421505.1_ASM42150v1_genomic.fna.gz	[14 seqs] NZ_ATXD01000001.1 [Clostridium] methoxybenzovorans SR3 H204DRAFT_scaffold00010.10_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000422365.1_ASM42236v1_genomic.fna.gz	[21 seqs] NZ_AULQ01000001.1 Mesoflavibacter zeaxanthinifaciens DSM 18436 H574DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000422685.1_ASM42268v1_genomic.fna.gz	[47 seqs] NZ_AUGN01000001.1 Flavobacterium gelidilacus DSM 15343 G507DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000423145.1_ASM42314v1_genomic.fna.gz	[43 seqs] NZ_AUHK01000001.1 Helcococcus sueciensis DSM 17243 G534DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000426705.1_ASM42670v1_genomic.fna.gz	[29 seqs] NZ_KE384554.1 Spirochaeta cellobiosiphila DSM 17781 genomic scaffold K345DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000428845.1_ASM42884v1_genomic.fna.gz	[50 seqs] NZ_AUAS01000001.1 Dyadobacter alkalitolerans DSM 23607 G395DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000429105.1_ASM42910v1_genomic.fna.gz	[11 seqs] NZ_KE386848.1 Actinomyces suimastitidis DSM 15538 genomic scaffold G438DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.758338	3/1000	84	9.24767e-09	GCF_000438455.1_Nosocomiicoccus_NP2_v1_genomic.fna.gz	[154 seqs] NZ_CAVG010000001.1 Nosocomiicoccus sp. NP2 WGS project CAVG000000000 data, contig 00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000441555.1_ASM44155v1_genomic.fna.gz	[2 seqs] NC_021885.1 Candidatus Profftella armatura, complete genome [...]
0.719686	1/1000	1	0.00381429	GCF_000449425.2_ASM44942v2_genomic.fna.gz	[114 seqs] NZ_AVHW01000001.1 Clostridioides difficile CD160 gcdCD160.contig.0, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000468055.1_ASM46805v1_genomic.fna.gz	[21 seqs] NZ_KI260551.1 Treponema lecithinolyticum ATCC 700332 genomic scaffold Scaffold0, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000472565.1_ASM47256v1_genomic.fna.gz	[10 seqs] NZ_AWZW01000001.1 Candidatus Pelagibacter ubique HTCC9022 HTCC9022_Contig1.1_C, whole genome shotgun sequence [...]
0.743837	2/1000	15	7.27641e-06	GCF_000485555.1_ASM48555v1_genomic.fna.gz	[17 seqs] NZ_AXZE01000001.1 Mycoplasma salivarium ATCC 23064 F800DRAFT_scaffold00010.10_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00381429	GCF_000493735.1_ASM49373v1_genomic.fna.gz	[6 seqs] NC_022606.1 Carnobacterium sp. WN1359, complete genome [...]
0.743837	2/1000	1	7.27641e-06	GCF_000493815.1_FN_W1481_genomic.fna.gz	[186 seqs] NZ_AXUR01000001.1 Fusobacterium nucleatum W1481 Contig1, whole genome shotgun sequence [...]
